coin_id,first_date
lbk,2019-09-10T00:00:00+00:00
alchemix,2021-02-27T00:00:00+00:00
curve-fi-ydai-yusdc-yusdt-ytusd,2020-07-20T00:00:00+00:00
punk-attr-4,2021-02-17T00:00:00+00:00
elongate-duluxe,2021-05-15T00:00:00+00:00
pureland-project,2019-06-12T00:00:00+00:00
sponge,2021-01-19T00:00:00+00:00
myx-network,2020-08-14T00:00:00+00:00
pendle,2021-04-28T00:00:00+00:00
true-seigniorage-dollar,2021-01-04T00:00:00+00:00
exohood,2021-05-17T00:00:00+00:00
ballswap,2021-02-23T00:00:00+00:00
suretly,2017-10-18T00:00:00+00:00
medooza-ecosystem,2020-12-23T00:00:00+00:00
anysale,2021-02-04T00:00:00+00:00
momo-protocol,2021-04-17T00:00:00+00:00
cbi-index-7,2019-11-22T00:00:00+00:00
monnos,2020-06-16T00:00:00+00:00
uniswap,2020-09-17T00:00:00+00:00
infocoin,2018-03-30T00:00:00+00:00
yfive-finance,2020-08-31T00:00:00+00:00
kper-network,2020-10-30T00:00:00+00:00
token-kennel,2021-04-16T00:00:00+00:00
yusra,2020-08-26T00:00:00+00:00
beatzcoin,2019-11-05T00:00:00+00:00
pizzaswap,2021-02-21T00:00:00+00:00
qubitica,2018-09-06T00:00:00+00:00
goldfinx,2020-12-04T00:00:00+00:00
algoil,2021-04-19T00:00:00+00:00
moonday-finance,2020-10-22T00:00:00+00:00
mesefa,2020-04-14T00:00:00+00:00
linkflow,2021-03-22T00:00:00+00:00
lemur-finance,2021-04-15T00:00:00+00:00
bonfida,2020-12-22T00:00:00+00:00
aergo,2018-12-19T00:00:00+00:00
ferrum-network,2019-08-06T00:00:00+00:00
tendies,2020-07-30T00:00:00+00:00
sbnb,2019-07-04T00:00:00+00:00
illuvium,2021-03-31T00:00:00+00:00
bitminutes,2019-12-12T00:00:00+00:00
minereum,2017-06-18T00:00:00+00:00
genesis-shards,2021-04-14T00:00:00+00:00
basis-share,2020-11-30T00:00:00+00:00
vesper-finance,2021-02-17T00:00:00+00:00
safexi,2021-05-12T00:00:00+00:00
futurescoin,2018-11-10T00:00:00+00:00
venjocoin,2019-04-19T00:00:00+00:00
cosmo-coin,2018-08-02T00:00:00+00:00
tosdis,2021-01-23T00:00:00+00:00
soft-bitcoin,2020-08-10T00:00:00+00:00
goat-cash,2018-09-27T00:00:00+00:00
postcoin,2018-03-17T00:00:00+00:00
darwinia-commitment-token,2020-07-27T00:00:00+00:00
ytho-online,2020-11-16T00:00:00+00:00
hdt,2020-05-08T00:00:00+00:00
clever-defi,2021-04-07T00:00:00+00:00
unore,2021-04-28T00:00:00+00:00
gram,2018-10-23T00:00:00+00:00
deapcoin,2020-04-14T00:00:00+00:00
kong-defi,2021-03-24T00:00:00+00:00
nexalt,2020-12-20T00:00:00+00:00
vbswap,2021-03-01T00:00:00+00:00
giant,2018-06-29T00:00:00+00:00
fanstime,2018-07-17T00:00:00+00:00
revolt,2021-05-17T00:00:00+00:00
livepeer,2018-12-11T00:00:00+00:00
condominium,2018-07-26T00:00:00+00:00
eox,2021-01-25T00:00:00+00:00
fuzzballs,2018-02-11T00:00:00+00:00
truedeck,2018-11-17T00:00:00+00:00
sjwcoin,2018-09-26T00:00:00+00:00
cash2,2019-03-15T00:00:00+00:00
knekted,2018-10-21T00:00:00+00:00
quotation-coin,2019-01-08T00:00:00+00:00
slothcoin,2018-09-26T00:00:00+00:00
cate-shiba,2021-05-21T11:12:51+00:00
titcoin,2014-08-26T00:00:00+00:00
nftpunk-finance,2021-05-16T00:00:00+00:00
smartkey,2020-12-21T00:00:00+00:00
tycoon,2021-05-03T00:00:00+00:00
tenset,2021-04-02T00:00:00+00:00
cedars,2020-08-27T00:00:00+00:00
topinvestmentcoin,2018-12-27T00:00:00+00:00
zcore-finance,2021-05-10T00:00:00+00:00
southxchange-coin,2019-09-09T00:00:00+00:00
dmm-governance,2020-06-22T00:00:00+00:00
nova,2018-11-08T00:00:00+00:00
nkn,2018-05-28T00:00:00+00:00
miks-coin,2020-08-20T00:00:00+00:00
napoleon-x,2018-03-28T00:00:00+00:00
sentinel,2021-04-20T00:00:00+00:00
vipstarcoin,2018-04-27T00:00:00+00:00
dogedao,2021-05-17T00:00:00+00:00
molten,2020-11-19T00:00:00+00:00
suterusu,2019-11-01T00:00:00+00:00
grain-token,2020-12-09T00:00:00+00:00
plex,2020-12-16T00:00:00+00:00
earnzcoin,2018-09-21T00:00:00+00:00
fyeth-finance,2020-12-13T00:00:00+00:00
microchain,2019-12-11T00:00:00+00:00
alchemist-defi-aurum,2021-05-17T00:00:00+00:00
psyche,2021-01-14T00:00:00+00:00
bitcurate,2020-04-01T00:00:00+00:00
nemocoin,2019-06-12T00:00:00+00:00
polkamarkets,2021-02-24T00:00:00+00:00
vite,2018-06-25T00:00:00+00:00
octree,2021-03-05T00:00:00+00:00
seos,2020-06-19T00:00:00+00:00
insight-protocol,2020-06-23T00:00:00+00:00
crypto-dash,2020-01-15T00:00:00+00:00
dfx-finance,2021-03-03T00:00:00+00:00
hupayx,2019-08-31T00:00:00+00:00
q8e20-token,2020-01-18T00:00:00+00:00
egretia,2018-06-29T00:00:00+00:00
yakuza-dao,2020-09-09T00:00:00+00:00
gift-coin,2021-05-16T00:00:00+00:00
bitnorm,2021-04-21T00:00:00+00:00
cpcoin,2021-04-03T00:00:00+00:00
gbrick,2020-05-29T00:00:00+00:00
bavala,2019-11-19T00:00:00+00:00
holyheld-2,2021-01-24T00:00:00+00:00
0-5x-long-xrp-token,2020-08-06T00:00:00+00:00
ecog9coin,2019-03-27T00:00:00+00:00
hero-node,2018-05-25T00:00:00+00:00
codemy,2019-10-13T00:00:00+00:00
stream-protocol,2020-12-02T00:00:00+00:00
incakoin,2017-10-29T00:00:00+00:00
moon-yfi,2020-09-17T00:00:00+00:00
ovr,2020-12-21T00:00:00+00:00
morphose,2021-05-11T00:00:00+00:00
mettalex,2020-10-07T00:00:00+00:00
contraction-dynamic-set-dollar,2021-04-22T00:00:00+00:00
3x-short-bnb-token,2019-12-19T00:00:00+00:00
quick,2021-02-15T00:00:00+00:00
global-crypto-alliance,2019-12-23T00:00:00+00:00
hubii-network,2017-11-12T00:00:00+00:00
payperex,2020-08-13T00:00:00+00:00
tower,2021-03-01T00:00:00+00:00
xaurum,2015-04-21T00:00:00+00:00
sentinel-group,2018-04-03T00:00:00+00:00
binance-peg-uniswap,2021-05-13T00:00:00+00:00
ammbr,2018-06-26T00:00:00+00:00
cvp-token,2020-08-29T00:00:00+00:00
ai-mining,2021-01-13T00:00:00+00:00
keysians-network,2020-08-16T00:00:00+00:00
rom-token,2019-01-08T00:00:00+00:00
smartlands,2018-02-02T00:00:00+00:00
ftx-token,2019-07-30T00:00:00+00:00
glyph-token,2021-04-14T00:00:00+00:00
xditto,2021-04-30T00:00:00+00:00
value-liquidity,2020-09-19T00:00:00+00:00
chaucha,2018-04-12T00:00:00+00:00
pangea-cleanup-coin,2021-05-10T00:00:00+00:00
polydoge,2021-05-01T00:00:00+00:00
satt,2020-09-29T00:00:00+00:00
tbcc-wallet,2020-12-12T00:00:00+00:00
miss,2019-10-25T00:00:00+00:00
azus,2021-04-04T00:00:00+00:00
lgcy-network,2020-08-20T00:00:00+00:00
baby-akita,2021-05-12T00:00:00+00:00
sixeleven,2018-01-25T00:00:00+00:00
tictalk,2019-06-07T00:00:00+00:00
pkg-token,2018-08-14T00:00:00+00:00
swampy,2021-04-02T00:00:00+00:00
origo,2019-05-31T00:00:00+00:00
pocket-bomb,2021-03-28T00:00:00+00:00
whalesburg,2018-12-21T00:00:00+00:00
shroom-finance,2020-09-03T00:00:00+00:00
vaultz,2020-12-27T00:00:00+00:00
hintchain,2019-08-21T00:00:00+00:00
velo-token,2020-12-14T00:00:00+00:00
options-market,2021-03-29T00:00:00+00:00
pundi-x-nem,2018-08-11T00:00:00+00:00
nftb,1970-01-01T00:00:00+00:00
meconcash,2019-02-27T00:00:00+00:00
yearn-hold-finance,2020-11-16T00:00:00+00:00
ethereum-lite,2017-11-25T00:00:00+00:00
cryptotask-2,2021-02-15T00:00:00+00:00
solbit,2019-11-02T00:00:00+00:00
green-world,2021-05-17T00:00:00+00:00
valkyrie-network,2021-05-02T00:00:00+00:00
polypux,2020-08-03T00:00:00+00:00
crycash,2018-04-26T00:00:00+00:00
deeper-network,2021-04-10T00:00:00+00:00
holiday-chain,2019-10-19T00:00:00+00:00
entercoin,2019-04-23T00:00:00+00:00
gogolcoin,2021-04-16T00:00:00+00:00
xbtc,2020-09-27T00:00:00+00:00
biki,2019-04-13T00:00:00+00:00
emojis-farm,2020-12-10T00:00:00+00:00
mixin,2018-01-16T00:00:00+00:00
eswapping,2021-04-16T00:00:00+00:00
fraction,2021-04-29T00:00:00+00:00
aichain,2018-01-23T00:00:00+00:00
observer-coin,2019-01-18T00:00:00+00:00
vndc,2019-10-09T00:00:00+00:00
frogdao-dime,2021-03-30T00:00:00+00:00
cryptonits,2020-12-16T00:00:00+00:00
cowry,2019-04-19T00:00:00+00:00
bitcoin-instant,2018-07-03T00:00:00+00:00
hoge-finance,2021-03-13T00:00:00+00:00
uponly,2021-05-13T00:00:00+00:00
dyngecoin,2019-09-26T00:00:00+00:00
mdtoken,2019-07-09T00:00:00+00:00
quotient,2018-08-22T00:00:00+00:00
wrapped-polis,2020-12-15T00:00:00+00:00
maecenas,2017-10-28T00:00:00+00:00
omni-real-estate-token,2021-05-16T00:00:00+00:00
trinity-protocol,2020-12-15T00:00:00+00:00
sumokoin,2017-11-12T00:00:00+00:00
kiwigo,2021-03-18T00:00:00+00:00
fanaticos-cash,2020-06-05T00:00:00+00:00
icarus-finance,2021-04-21T00:00:00+00:00
gorilla-diamond,2021-05-04T00:00:00+00:00
invizion,2020-08-17T00:00:00+00:00
boldman-capital,2018-11-14T00:00:00+00:00
nft-rehab,2021-03-09T00:00:00+00:00
remme,2018-03-28T00:00:00+00:00
juggernaut,2020-10-11T00:00:00+00:00
pegascoin,2018-04-28T00:00:00+00:00
yooshi,2021-05-18T00:00:00+00:00
glox-finance,2020-12-08T00:00:00+00:00
kira-network,2020-11-28T00:00:00+00:00
unique-one,2020-12-23T00:00:00+00:00
neo-holistic-coin,2021-03-31T00:00:00+00:00
bitcoin-subsidium,2019-09-29T00:00:00+00:00
zippie,2018-05-25T00:00:00+00:00
olympus,2021-03-24T00:00:00+00:00
yunex,2018-08-10T00:00:00+00:00
pop,2021-03-31T00:00:00+00:00
sapien,2018-07-17T00:00:00+00:00
biopset,2021-05-10T00:00:00+00:00
time-new-bank,2018-01-07T00:00:00+00:00
bilira,2019-12-16T00:00:00+00:00
nyzo,2019-03-02T00:00:00+00:00
showcase-token,2021-04-29T00:00:00+00:00
freight-trust-network,2020-04-28T00:00:00+00:00
liquity-usd,2021-04-05T00:00:00+00:00
vindax-coin,2019-05-29T00:00:00+00:00
plutus-defi,2020-07-27T00:00:00+00:00
aave-zrx,2021-03-12T00:00:00+00:00
ndex,2018-10-19T00:00:00+00:00
qcad,2020-10-20T00:00:00+00:00
neetcoin,2018-03-30T00:00:00+00:00
lightningcoin,2019-07-19T00:00:00+00:00
joys,2019-01-23T00:00:00+00:00
bit-silver,2020-12-21T00:00:00+00:00
sea-cucumber-chain,2019-06-12T00:00:00+00:00
defipie,2020-08-05T00:00:00+00:00
rebit,2019-11-09T00:00:00+00:00
growers-international,2018-03-02T00:00:00+00:00
zillionlife,2021-01-14T00:00:00+00:00
bitrewards-token,2017-12-28T00:00:00+00:00
intelligent-trading-tech,2018-04-07T00:00:00+00:00
abulaba,2018-11-30T00:00:00+00:00
elrond-erd-2,2020-09-03T00:00:00+00:00
truckcoin,2014-07-16T00:00:00+00:00
0xmonero,2020-04-21T00:00:00+00:00
pyrexcoin,2018-10-02T00:00:00+00:00
bitgrin,2019-03-17T00:00:00+00:00
hempcoin-thc,2017-10-28T00:00:00+00:00
xio,2019-11-29T00:00:00+00:00
kkcoin,2019-02-12T00:00:00+00:00
boat,2018-02-10T00:00:00+00:00
iote,2020-04-17T00:00:00+00:00
atomic-wallet-coin,2019-01-13T00:00:00+00:00
swiftmoon,2021-05-18T00:00:00+00:00
gene-source-code-token,2018-08-04T00:00:00+00:00
conceal,2018-10-12T00:00:00+00:00
moochii,2021-05-12T00:00:00+00:00
moss-carbon-credit,2021-03-17T00:00:00+00:00
unicly-beeple-collection,2021-05-04T00:00:00+00:00
connectjob,2018-05-09T00:00:00+00:00
raydium,2021-02-21T00:00:00+00:00
keep4r,2020-11-03T00:00:00+00:00
zloadr,2018-11-10T00:00:00+00:00
parkgene,2018-05-09T00:00:00+00:00
tokyo-inu,2021-05-15T00:00:00+00:00
aave-dai,2021-03-12T00:00:00+00:00
don-key,2021-05-14T00:00:00+00:00
crypto-application-token,2020-04-29T00:00:00+00:00
dao-casino,2017-12-07T00:00:00+00:00
bomb,2019-02-25T00:00:00+00:00
rai-finance,2021-04-07T00:00:00+00:00
lattice-token,2020-11-07T00:00:00+00:00
streamit-coin,2019-08-15T00:00:00+00:00
fompound,2020-12-09T00:00:00+00:00
everex,2017-10-28T00:00:00+00:00
aion,2017-12-27T00:00:00+00:00
machix,2020-05-19T00:00:00+00:00
orbs,2019-04-09T00:00:00+00:00
diagon,2020-09-18T00:00:00+00:00
rentberry,2018-04-08T00:00:00+00:00
benepit,2019-10-08T00:00:00+00:00
cybex,2018-08-14T00:00:00+00:00
genta,2020-12-24T00:00:00+00:00
power-ledger,2017-11-08T00:00:00+00:00
kuverit,2019-11-01T00:00:00+00:00
zumcoin,2019-09-17T00:00:00+00:00
araw-token,2019-02-26T00:00:00+00:00
pokerain,2018-11-08T00:00:00+00:00
leo-token,2019-05-21T00:00:00+00:00
pitch,2018-11-10T00:00:00+00:00
barnbridge,2020-10-26T00:00:00+00:00
renzec,2020-06-03T00:00:00+00:00
armours,2019-05-11T00:00:00+00:00
sociall,2017-10-29T00:00:00+00:00
bitcoin-w-spectrum,2018-05-23T00:00:00+00:00
anonymous-coin,2019-11-27T00:00:00+00:00
orao-network,2021-05-03T00:00:00+00:00
weth,2018-02-14T00:00:00+00:00
betdice,2018-11-03T00:00:00+00:00
burnx,2021-05-12T00:00:00+00:00
extreme-private-masternode-coin,2019-08-20T00:00:00+00:00
auscoin,2018-09-20T00:00:00+00:00
beer-token,2021-04-28T00:00:00+00:00
fil12,2020-10-21T00:00:00+00:00
indexed-finance,2021-01-14T00:00:00+00:00
roocoin,2021-05-12T00:00:00+00:00
facite,2019-08-09T00:00:00+00:00
huobi-fil,2021-02-26T00:00:00+00:00
degenerate-money,2021-05-03T00:00:00+00:00
alligator-fractal-set,2020-06-16T00:00:00+00:00
shrimp-finance,2020-08-17T00:00:00+00:00
iten,2020-09-02T00:00:00+00:00
skyhub,2018-10-31T00:00:00+00:00
sound-blockchain-protocol,2020-04-18T00:00:00+00:00
rizubot,2019-04-04T00:00:00+00:00
scriv,2018-08-31T00:00:00+00:00
oilage,2020-05-18T00:00:00+00:00
gric,2019-05-03T00:00:00+00:00
bean-cash,2015-02-18T00:00:00+00:00
gomoney2,2020-01-11T00:00:00+00:00
datum,2017-12-20T00:00:00+00:00
tastenft,2021-05-16T00:00:00+00:00
vesta,2020-08-30T00:00:00+00:00
clout,2021-05-16T00:00:00+00:00
ethereum-gold-project,2019-01-04T00:00:00+00:00
e-sport-betting-coin,2018-09-15T00:00:00+00:00
phillionex,2019-11-01T00:00:00+00:00
life-is-camping-community,2019-09-05T00:00:00+00:00
brilliancex,2021-05-17T00:00:00+00:00
lynchpin_token,2019-06-05T00:00:00+00:00
mirocana,2018-11-16T00:00:00+00:00
bloomzed-token,2020-03-12T00:00:00+00:00
bmchain-token,2019-01-12T00:00:00+00:00
ultranote-infinity,2021-03-09T00:00:00+00:00
buy-coin-pos,2019-06-28T00:00:00+00:00
fuze-token,2019-07-15T00:00:00+00:00
cartesi,2020-04-24T00:00:00+00:00
bitup-token,2018-09-17T00:00:00+00:00
waterdrop,2020-11-22T00:00:00+00:00
bcat,2019-09-24T00:00:00+00:00
etheroll,2017-12-08T00:00:00+00:00
sora,2020-04-30T00:00:00+00:00
luxcoin,2017-10-30T00:00:00+00:00
blockchain-cuties-universe-governance,2021-03-17T00:00:00+00:00
heidi,2020-06-22T00:00:00+00:00
0-5x-long-shitcoin-index-token,2020-08-21T00:00:00+00:00
bitgem,2013-07-04T00:00:00+00:00
v-id-blockchain,2019-03-20T00:00:00+00:00
aggregator-network,2021-05-15T00:00:00+00:00
blockv,2017-12-26T00:00:00+00:00
citadel,2018-08-09T00:00:00+00:00
ttc-protocol,2018-08-16T00:00:00+00:00
shroud-protocol,2020-09-08T00:00:00+00:00
uplexa,2019-01-01T00:00:00+00:00
coinsuper-ecosystem-network,2018-07-31T00:00:00+00:00
yearn-finance-value,2020-11-19T00:00:00+00:00
lien,2020-08-24T00:00:00+00:00
pando,2021-03-02T00:00:00+00:00
earnbase,2020-11-19T00:00:00+00:00
bscshiba,2021-05-10T00:00:00+00:00
tether-gold,2020-01-26T00:00:00+00:00
waultswap,2021-04-27T00:00:00+00:00
ethorse,2018-02-14T00:00:00+00:00
fortress,2021-04-27T00:00:00+00:00
sanshu-inu,2021-05-10T00:00:00+00:00
yfiii,2020-11-04T00:00:00+00:00
unicly-mystic-axies-collection,2021-04-22T00:00:00+00:00
dotify,2021-04-09T00:00:00+00:00
note-blockchain,2019-05-11T00:00:00+00:00
budbo,2018-04-22T00:00:00+00:00
cryptolandy,2020-04-23T00:00:00+00:00
op-coin,2018-02-15T00:00:00+00:00
rug-busters,2021-04-29T00:00:00+00:00
litex,2018-07-28T00:00:00+00:00
advanced-internet-block,2017-12-14T00:00:00+00:00
bottos,2018-02-02T00:00:00+00:00
cashbery-coin,2018-08-25T00:00:00+00:00
cryptopay,2018-01-05T00:00:00+00:00
otocash,2019-01-16T00:00:00+00:00
rublix,2018-04-14T00:00:00+00:00
ehash,2021-03-04T00:00:00+00:00
signata,2021-04-08T00:00:00+00:00
pirate-chain,2019-02-10T00:00:00+00:00
australian-safe-shepherd,2021-04-21T00:00:00+00:00
lendchain,2019-02-13T00:00:00+00:00
privapp-network,2021-05-06T00:00:00+00:00
social-finance,2020-09-01T00:00:00+00:00
trodex,2021-03-16T00:00:00+00:00
polkacover,2021-01-21T00:00:00+00:00
equitrader,2017-12-18T00:00:00+00:00
bitcash,2019-04-02T00:00:00+00:00
zeedex,2020-09-09T00:00:00+00:00
media-licensing-token,2021-05-21T13:59:40+00:00
wibx,2020-04-18T00:00:00+00:00
banano,2018-10-03T00:00:00+00:00
seeds,2020-02-04T00:00:00+00:00
rhegic,2020-12-15T00:00:00+00:00
long-coin,2020-11-09T00:00:00+00:00
ivy-mining,2020-10-10T00:00:00+00:00
bnx-finex,2021-04-19T00:00:00+00:00
ecodollar,2020-07-27T00:00:00+00:00
fire-lotto,2018-06-12T00:00:00+00:00
mexc-token,2019-08-03T00:00:00+00:00
multivac,2019-04-11T00:00:00+00:00
presearch,2017-12-07T00:00:00+00:00
dogefi,2020-08-31T00:00:00+00:00
boscore,2019-01-31T00:00:00+00:00
golden-token,2019-07-15T00:00:00+00:00
g999,2020-12-21T00:00:00+00:00
one-army-coin,2021-04-22T00:00:00+00:00
luckstar,2019-02-22T00:00:00+00:00
zcore,2018-05-03T00:00:00+00:00
realtoken-20200-lesure-st-detroit-mi,2020-07-30T00:00:00+00:00
azbit,2019-08-01T00:00:00+00:00
rabbit,2018-06-19T00:00:00+00:00
beldex,2018-11-13T00:00:00+00:00
ladz,2020-12-08T00:00:00+00:00
paws-funds,2018-11-01T00:00:00+00:00
medicalchain,2018-02-10T00:00:00+00:00
tronnodes,2021-01-08T00:00:00+00:00
stealthcoin,2014-07-10T00:00:00+00:00
enreachdao,2021-04-07T00:00:00+00:00
mykey,2019-07-24T00:00:00+00:00
realfinance-network,2021-05-03T00:00:00+00:00
pillar,2017-09-12T00:00:00+00:00
bifrost,2020-12-21T00:00:00+00:00
aave,2020-10-03T00:00:00+00:00
brapper-token,2020-05-03T00:00:00+00:00
smart-valor,2019-04-23T00:00:00+00:00
vn-token,2020-06-24T00:00:00+00:00
wrapped-celo-dollar,1970-01-01T00:00:00+00:00
magic-cube,2019-06-28T00:00:00+00:00
gazecoin,2018-08-25T00:00:00+00:00
persistence,2021-04-01T00:00:00+00:00
kefi-token,2021-04-23T00:00:00+00:00
roiyal-coin,2019-01-01T00:00:00+00:00
huobi-ethereum,2021-02-26T00:00:00+00:00
baby-shark,2021-05-21T10:36:02+00:00
crypto-user-base,2020-07-30T00:00:00+00:00
governance-zil,2020-12-18T00:00:00+00:00
supertron,2019-08-21T00:00:00+00:00
soldo,2018-08-25T00:00:00+00:00
smart-dollar,2021-01-21T00:00:00+00:00
chi-gastoken-bsc,2021-05-07T00:00:00+00:00
42-coin,2018-03-02T00:00:00+00:00
litecoin-ultra,2017-12-09T00:00:00+00:00
district0x,2017-10-28T00:00:00+00:00
echoin,2019-08-23T00:00:00+00:00
midas-gold,2021-03-13T00:00:00+00:00
internxt,2017-10-18T00:00:00+00:00
humaniq,2017-05-11T00:00:00+00:00
unification,2019-02-27T00:00:00+00:00
bitcoin-lightning,2018-02-12T00:00:00+00:00
baooka-token,2019-09-22T00:00:00+00:00
metal-packaging-token,2019-07-31T00:00:00+00:00
veraone,2020-05-06T00:00:00+00:00
bitcoin-red,2017-11-19T00:00:00+00:00
derivex,2020-06-23T00:00:00+00:00
thirm-protocol,2021-02-20T00:00:00+00:00
qcore-finance,2020-10-15T00:00:00+00:00
total-crypto-market-cap-token,2021-04-08T00:00:00+00:00
live-swap-coin,2021-05-07T00:00:00+00:00
eleven-finance,2021-03-28T00:00:00+00:00
dmst,2020-07-31T00:00:00+00:00
xfii,2020-11-11T00:00:00+00:00
clap-clap-token,2018-12-12T00:00:00+00:00
doki-doki-chainbinders,2021-05-21T09:28:37+00:00
bitsten-token,2019-01-04T00:00:00+00:00
coinwaycoin,2020-11-27T00:00:00+00:00
wemix-token,2020-11-01T00:00:00+00:00
instadapp,1970-01-01T00:00:00+00:00
hara-token,2019-03-27T00:00:00+00:00
serum,2020-08-11T00:00:00+00:00
bitcoin-token,2019-11-22T00:00:00+00:00
yfarm-token,2020-09-15T00:00:00+00:00
fredenergy,2018-11-27T00:00:00+00:00
dragon-finance,2021-03-03T00:00:00+00:00
big-data-protocol,2021-03-07T00:00:00+00:00
4artechnologies,2020-07-23T00:00:00+00:00
wire,2018-10-10T00:00:00+00:00
cocktailbar,2020-11-16T00:00:00+00:00
unknown-fair-object,2020-03-27T00:00:00+00:00
decentralized-mining-exchange,2021-03-01T00:00:00+00:00
basic,2020-04-23T00:00:00+00:00
meta,2020-07-18T00:00:00+00:00
myce,2018-04-27T00:00:00+00:00
bitbot-protocol,2021-01-24T00:00:00+00:00
jetmint,2019-08-31T00:00:00+00:00
aave-usdt-v1,2020-06-26T00:00:00+00:00
codex,2020-02-06T00:00:00+00:00
bgt,2018-11-03T00:00:00+00:00
oviex,2021-05-05T00:00:00+00:00
moontrust,2021-05-11T00:00:00+00:00
thrivechain,2018-12-06T00:00:00+00:00
torchain,2019-08-25T00:00:00+00:00
moon-day-plus,2021-03-21T00:00:00+00:00
iexec-rlc,2017-04-20T00:00:00+00:00
ecoreal-estate,2018-10-16T00:00:00+00:00
mossland,2018-07-13T00:00:00+00:00
helio,2021-05-06T00:00:00+00:00
hope,2019-11-06T00:00:00+00:00
meteorite-network,2021-04-20T00:00:00+00:00
pinknode,2021-05-14T00:00:00+00:00
crypto-holding-frank-token,2020-05-15T00:00:00+00:00
mindcoin,2018-03-24T00:00:00+00:00
unisocks,2020-02-25T00:00:00+00:00
crex-token,2019-06-08T00:00:00+00:00
hedge4-ai,2021-04-19T00:00:00+00:00
teslafunds,2019-01-20T00:00:00+00:00
trustverse,2019-06-26T00:00:00+00:00
itam-games,2020-04-25T00:00:00+00:00
noku,2018-08-17T00:00:00+00:00
fintab,2018-04-12T00:00:00+00:00
umbrella-network,2021-02-10T00:00:00+00:00
exmo-coin,2019-08-03T00:00:00+00:00
king-swap,2021-01-11T00:00:00+00:00
globalcoin,2018-02-10T00:00:00+00:00
mcbase-finance,2021-02-18T00:00:00+00:00
zin,2020-11-30T00:00:00+00:00
gameswap-org,2020-11-04T00:00:00+00:00
threefold-token,2018-11-10T00:00:00+00:00
kind-ads-token,2018-08-07T00:00:00+00:00
one-dex,2019-02-13T00:00:00+00:00
united-token,2020-10-15T00:00:00+00:00
panda-yield,2021-01-28T00:00:00+00:00
spiking,2019-06-20T00:00:00+00:00
ring-x-platform,2020-07-13T00:00:00+00:00
1x-short-cardano-token,2020-08-08T00:00:00+00:00
elons,2021-05-07T00:00:00+00:00
plusonecoin,2018-09-13T00:00:00+00:00
fanzy,2020-05-06T00:00:00+00:00
0-5x-long-tether-gold-token,2020-09-09T00:00:00+00:00
oduwausd,2021-02-01T00:00:00+00:00
bit-public-talent-network,2019-05-18T00:00:00+00:00
coin-artist,2020-09-06T00:00:00+00:00
waves-community-token,2018-03-02T00:00:00+00:00
bnsd-finance,2020-09-06T00:00:00+00:00
unicly,2021-05-18T00:00:00+00:00
adzcoin,2015-12-26T00:00:00+00:00
obitan-chain,2018-08-15T00:00:00+00:00
asyagro,2020-02-10T00:00:00+00:00
hauteclere-shards-2,2020-10-15T00:00:00+00:00
hyperdao,2020-03-07T00:00:00+00:00
xtendcash,2019-04-23T00:00:00+00:00
sxc,2019-05-17T00:00:00+00:00
carnomaly,2021-03-16T00:00:00+00:00
ifarm,2021-03-22T00:00:00+00:00
odin-token,2019-02-15T00:00:00+00:00
dipper,2020-12-29T00:00:00+00:00
lyfe-land,2021-04-22T00:00:00+00:00
gem-exchange-and-trading,2020-08-24T00:00:00+00:00
rivemont,2021-01-23T00:00:00+00:00
boxx,2018-09-13T00:00:00+00:00
global-digital-content,2019-12-13T00:00:00+00:00
bnb-diamond,2021-05-10T00:00:00+00:00
evolution,2021-04-15T00:00:00+00:00
alphr,2021-04-27T00:00:00+00:00
barbecueswap,2021-05-06T00:00:00+00:00
intelligent-eth-set-ii,2020-04-09T00:00:00+00:00
honeycomb-2,2021-05-15T00:00:00+00:00
upbtc-token,2019-07-31T00:00:00+00:00
yplutus,2020-12-13T00:00:00+00:00
cryptocarbon,2017-01-19T00:00:00+00:00
axe,2018-11-02T00:00:00+00:00
seeder-network-token,2019-04-23T00:00:00+00:00
nevacoin,2018-03-02T00:00:00+00:00
mirrored-alibaba,2021-01-13T00:00:00+00:00
decentralway,2019-06-01T00:00:00+00:00
kwhcoin,2018-07-20T00:00:00+00:00
coincome,2020-02-01T00:00:00+00:00
zeepin,2018-02-10T00:00:00+00:00
izeroium,2020-03-06T00:00:00+00:00
open-predict-token,2020-08-21T00:00:00+00:00
xbn-community-token,2021-05-03T00:00:00+00:00
ubiner,2020-08-20T00:00:00+00:00
sinoc,2019-05-12T00:00:00+00:00
fire-token-2,2021-05-11T00:00:00+00:00
lion-token,2021-05-07T00:00:00+00:00
tokendesk,2018-04-18T00:00:00+00:00
mywish,2017-12-07T00:00:00+00:00
omniunit,2021-02-02T00:00:00+00:00
finswap,2020-09-21T00:00:00+00:00
sharpay,2018-09-06T00:00:00+00:00
venus-btc,2021-02-09T00:00:00+00:00
slate,2018-10-24T00:00:00+00:00
flex-usd,2021-01-05T00:00:00+00:00
ispolink,2021-05-07T00:00:00+00:00
spock,2019-09-21T00:00:00+00:00
xenon-2,2020-05-05T00:00:00+00:00
